Extension,Type,Name,Path,Size (Bytes),Creation Date,Modification Date
.jpg,Image,960x720_1.jpg,C:/Users/ZT5549/OneDrive - SUEZ/Bureau/scripts\Freenove_Three-wheeled_Smart_Car_Kit_for_Raspberry_Pi-master\mjpg-streamer\plugins\input_testpicture\pictures\960x720_1.jpg,39581,2021-02-04 13:27:10,2020-12-23 06:40:26
.jpg,Image,960x720_2.jpg,C:/Users/ZT5549/OneDrive - SUEZ/Bureau/scripts\Freenove_Three-wheeled_Smart_Car_Kit_for_Raspberry_Pi-master\mjpg-streamer\plugins\input_testpicture\pictures\960x720_2.jpg,41180,2021-02-04 13:27:10,2020-12-23 06:40:26
.c,Unknown,dynctrl.c,C:/Users/ZT5549/OneDrive - SUEZ/Bureau/scripts\Freenove_Three-wheeled_Smart_Car_Kit_for_Raspberry_Pi-master\mjpg-streamer\plugins\input_uvc\dynctrl.c,8364,2021-02-04 13:27:10,2020-12-23 06:40:26
.h,Unknown,dynctrl.h,C:/Users/ZT5549/OneDrive - SUEZ/Bureau/scripts\Freenove_Three-wheeled_Smart_Car_Kit_for_Raspberry_Pi-master\mjpg-streamer\plugins\input_uvc\dynctrl.h,4890,2021-02-04 13:27:10,2020-12-23 06:40:26
.h,Unknown,huffman.h,C:/Users/ZT5549/OneDrive - SUEZ/Bureau/scripts\Freenove_Three-wheeled_Smart_Car_Kit_for_Raspberry_Pi-master\mjpg-streamer\plugins\input_uvc\huffman.h,10280,2021-02-04 13:27:10,2020-12-23 06:40:26
.c,Unknown,input_uvc.c,C:/Users/ZT5549/OneDrive - SUEZ/Bureau/scripts\Freenove_Three-wheeled_Smart_Car_Kit_for_Raspberry_Pi-master\mjpg-streamer\plugins\input_uvc\input_uvc.c,20500,2021-02-04 13:27:10,2020-12-23 06:40:26
.c,Unknown,jpeg_utils.c,C:/Users/ZT5549/OneDrive - SUEZ/Bureau/scripts\Freenove_Three-wheeled_Smart_Car_Kit_for_Raspberry_Pi-master\mjpg-streamer\plugins\input_uvc\jpeg_utils.c,7856,2021-02-04 13:27:10,2020-12-23 06:40:26
.h,Unknown,jpeg_utils.h,C:/Users/ZT5549/OneDrive - SUEZ/Bureau/scripts\Freenove_Three-wheeled_Smart_Car_Kit_for_Raspberry_Pi-master\mjpg-streamer\plugins\input_uvc\jpeg_utils.h,90,2021-02-04 13:27:10,2020-12-23 06:40:26
,Unknown,Makefile,C:/Users/ZT5549/OneDrive - SUEZ/Bureau/scripts\Freenove_Three-wheeled_Smart_Car_Kit_for_Raspberry_Pi-master\mjpg-streamer\plugins\input_uvc\Makefile,969,2021-02-04 13:27:10,2020-12-23 06:40:26
.h,Unknown,uvcvideo.h,C:/Users/ZT5549/OneDrive - SUEZ/Bureau/scripts\Freenove_Three-wheeled_Smart_Car_Kit_for_Raspberry_Pi-master\mjpg-streamer\plugins\input_uvc\uvcvideo.h,4036,2021-02-04 13:27:10,2020-12-23 06:40:26
.h,Unknown,uvc_compat.h,C:/Users/ZT5549/OneDrive - SUEZ/Bureau/scripts\Freenove_Three-wheeled_Smart_Car_Kit_for_Raspberry_Pi-master\mjpg-streamer\plugins\input_uvc\uvc_compat.h,6045,2021-02-04 13:27:10,2020-12-23 06:40:26
.c,Unknown,v4l2uvc.c,C:/Users/ZT5549/OneDrive - SUEZ/Bureau/scripts\Freenove_Three-wheeled_Smart_Car_Kit_for_Raspberry_Pi-master\mjpg-streamer\plugins\input_uvc\v4l2uvc.c,30579,2021-02-04 13:27:10,2020-12-23 06:40:26
.h,Unknown,v4l2uvc.h,C:/Users/ZT5549/OneDrive - SUEZ/Bureau/scripts\Freenove_Three-wheeled_Smart_Car_Kit_for_Raspberry_Pi-master\mjpg-streamer\plugins\input_uvc\v4l2uvc.h,4923,2021-02-04 13:27:10,2020-12-23 06:40:26
,Unknown,Makefile,C:/Users/ZT5549/OneDrive - SUEZ/Bureau/scripts\Freenove_Three-wheeled_Smart_Car_Kit_for_Raspberry_Pi-master\mjpg-streamer\plugins\output_autofocus\Makefile,766,2021-02-04 13:27:10,2020-12-23 06:40:26
.c,Unknown,output_autofocus.c,C:/Users/ZT5549/OneDrive - SUEZ/Bureau/scripts\Freenove_Three-wheeled_Smart_Car_Kit_for_Raspberry_Pi-master\mjpg-streamer\plugins\output_autofocus\output_autofocus.c,8821,2021-02-04 13:27:10,2020-12-23 06:40:26
.c,Unknown,processJPEG_onlyCenter.c,C:/Users/ZT5549/OneDrive - SUEZ/Bureau/scripts\Freenove_Three-wheeled_Smart_Car_Kit_for_Raspberry_Pi-master\mjpg-streamer\plugins\output_autofocus\processJPEG_onlyCenter.c,13255,2021-02-04 13:27:10,2020-12-23 06:40:26
.h,Unknown,processJPEG_onlyCenter.h,C:/Users/ZT5549/OneDrive - SUEZ/Bureau/scripts\Freenove_Three-wheeled_Smart_Car_Kit_for_Raspberry_Pi-master\mjpg-streamer\plugins\output_autofocus\processJPEG_onlyCenter.h,205,2021-02-04 13:27:10,2020-12-23 06:40:26
,Unknown,Makefile,C:/Users/ZT5549/OneDrive - SUEZ/Bureau/scripts\Freenove_Three-wheeled_Smart_Car_Kit_for_Raspberry_Pi-master\mjpg-streamer\plugins\output_file\Makefile,569,2021-02-04 13:27:10,2020-12-23 06:40:26
.c,Unknown,output_file.c,C:/Users/ZT5549/OneDrive - SUEZ/Bureau/scripts\Freenove_Three-wheeled_Smart_Car_Kit_for_Raspberry_Pi-master\mjpg-streamer\plugins\output_file\output_file.c,16251,2021-02-04 13:27:10,2020-12-23 06:40:26
.sh,Unknown,change_filename.sh,C:/Users/ZT5549/OneDrive - SUEZ/Bureau/scripts\Freenove_Three-wheeled_Smart_Car_Kit_for_Raspberry_Pi-master\mjpg-streamer\plugins\output_file\examples\change_filename.sh,343,2021-02-04 13:27:10,2020-12-23 06:40:26
.sh,Unknown,ftp_upload.sh,C:/Users/ZT5549/OneDrive - SUEZ/Bureau/scripts\Freenove_Three-wheeled_Smart_Car_Kit_for_Raspberry_Pi-master\mjpg-streamer\plugins\output_file\examples\ftp_upload.sh,961,2021-02-04 13:27:10,2020-12-23 06:40:26
.sh,Unknown,show_filename.sh,C:/Users/ZT5549/OneDrive - SUEZ/Bureau/scripts\Freenove_Three-wheeled_Smart_Car_Kit_for_Raspberry_Pi-master\mjpg-streamer\plugins\output_file\examples\show_filename.sh,372,2021-02-04 13:27:10,2020-12-23 06:40:26
.c,Unknown,httpd.c,C:/Users/ZT5549/OneDrive - SUEZ/Bureau/scripts\Freenove_Three-wheeled_Smart_Car_Kit_for_Raspberry_Pi-master\mjpg-streamer\plugins\output_http\httpd.c,53228,2021-02-04 13:27:10,2020-12-23 06:40:26
.h,Unknown,httpd.h,C:/Users/ZT5549/OneDrive - SUEZ/Bureau/scripts\Freenove_Three-wheeled_Smart_Car_Kit_for_Raspberry_Pi-master\mjpg-streamer\plugins\output_http\httpd.h,5133,2021-02-04 13:27:10,2020-12-23 06:40:26
,Unknown,Makefile,C:/Users/ZT5549/OneDrive - SUEZ/Bureau/scripts\Freenove_Three-wheeled_Smart_Car_Kit_for_Raspberry_Pi-master\mjpg-streamer\plugins\output_http\Makefile,680,2021-02-04 13:27:10,2020-12-23 06:40:26
.c,Unknown,output_http.c,C:/Users/ZT5549/OneDrive - SUEZ/Bureau/scripts\Freenove_Three-wheeled_Smart_Car_Kit_for_Raspberry_Pi-master\mjpg-streamer\plugins\output_http\output_http.c,8864,2021-02-04 13:27:10,2020-12-23 06:40:26
,Unknown,Makefile,C:/Users/ZT5549/OneDrive - SUEZ/Bureau/scripts\Freenove_Three-wheeled_Smart_Car_Kit_for_Raspberry_Pi-master\mjpg-streamer\plugins\output_rtsp\Makefile,633,2021-02-04 13:27:10,2020-12-23 06:40:26
.c,Unknown,output_rtsp.c,C:/Users/ZT5549/OneDrive - SUEZ/Bureau/scripts\Freenove_Three-wheeled_Smart_Car_Kit_for_Raspberry_Pi-master\mjpg-streamer\plugins\output_rtsp\output_rtsp.c,11750,2021-02-04 13:27:10,2020-12-23 06:40:26
.c,Unknown,rtsp.c,C:/Users/ZT5549/OneDrive - SUEZ/Bureau/scripts\Freenove_Three-wheeled_Smart_Car_Kit_for_Raspberry_Pi-master\mjpg-streamer\plugins\output_rtsp\rtsp.c,26,2021-02-04 13:27:10,2020-12-23 06:40:26
,Unknown,Makefile,C:/Users/ZT5549/OneDrive - SUEZ/Bureau/scripts\Freenove_Three-wheeled_Smart_Car_Kit_for_Raspberry_Pi-master\mjpg-streamer\plugins\output_udp\Makefile,629,2021-02-04 13:27:10,2020-12-23 06:40:26
.c,Unknown,output_udp.c,C:/Users/ZT5549/OneDrive - SUEZ/Bureau/scripts\Freenove_Three-wheeled_Smart_Car_Kit_for_Raspberry_Pi-master\mjpg-streamer\plugins\output_udp\output_udp.c,13301,2021-02-04 13:27:10,2020-12-23 06:40:26
,Unknown,Makefile,C:/Users/ZT5549/OneDrive - SUEZ/Bureau/scripts\Freenove_Three-wheeled_Smart_Car_Kit_for_Raspberry_Pi-master\mjpg-streamer\plugins\output_viewer\Makefile,625,2021-02-04 13:27:10,2020-12-23 06:40:26
.c,Unknown,output_viewer.c,C:/Users/ZT5549/OneDrive - SUEZ/Bureau/scripts\Freenove_Three-wheeled_Smart_Car_Kit_for_Raspberry_Pi-master\mjpg-streamer\plugins\output_viewer\output_viewer.c,13701,2021-02-04 13:27:10,2020-12-23 06:40:26
.sh,Unknown,make_deb.sh,C:/Users/ZT5549/OneDrive - SUEZ/Bureau/scripts\Freenove_Three-wheeled_Smart_Car_Kit_for_Raspberry_Pi-master\mjpg-streamer\scripts\make_deb.sh,559,2021-02-04 13:27:10,2020-12-23 06:40:26
.gif,Image,bodybg.gif,C:/Users/ZT5549/OneDrive - SUEZ/Bureau/scripts\Freenove_Three-wheeled_Smart_Car_Kit_for_Raspberry_Pi-master\mjpg-streamer\www\bodybg.gif,107,2021-02-04 13:27:10,2020-12-23 06:40:26
.jar,Unknown,cambozola.jar,C:/Users/ZT5549/OneDrive - SUEZ/Bureau/scripts\Freenove_Three-wheeled_Smart_Car_Kit_for_Raspberry_Pi-master\mjpg-streamer\www\cambozola.jar,40289,2021-02-04 13:27:10,2020-12-23 06:40:26
.htm,Unknown,control.htm,C:/Users/ZT5549/OneDrive - SUEZ/Bureau/scripts\Freenove_Three-wheeled_Smart_Car_Kit_for_Raspberry_Pi-master\mjpg-streamer\www\control.htm,14531,2021-02-04 13:27:10,2020-12-23 06:40:26
.jpg,Image,example.jpg,C:/Users/ZT5549/OneDrive - SUEZ/Bureau/scripts\Freenove_Three-wheeled_Smart_Car_Kit_for_Raspberry_Pi-master\mjpg-streamer\www\example.jpg,8752,2021-02-04 13:27:10,2020-12-23 06:40:26
.ico,Unknown,favicon.ico,C:/Users/ZT5549/OneDrive - SUEZ/Bureau/scripts\Freenove_Three-wheeled_Smart_Car_Kit_for_Raspberry_Pi-master\mjpg-streamer\www\favicon.ico,318,2021-02-04 13:27:10,2020-12-23 06:40:26
.png,Image,favicon.png,C:/Users/ZT5549/OneDrive - SUEZ/Bureau/scripts\Freenove_Three-wheeled_Smart_Car_Kit_for_Raspberry_Pi-master\mjpg-streamer\www\favicon.png,233,2021-02-04 13:27:10,2020-12-23 06:40:26
.css,Unknown,fix.css,C:/Users/ZT5549/OneDrive - SUEZ/Bureau/scripts\Freenove_Three-wheeled_Smart_Car_Kit_for_Raspberry_Pi-master\mjpg-streamer\www\fix.css,117,2021-02-04 13:27:10,2020-12-23 06:40:26
.js,Unknown,functions.js,C:/Users/ZT5549/OneDrive - SUEZ/Bureau/scripts\Freenove_Three-wheeled_Smart_Car_Kit_for_Raspberry_Pi-master\mjpg-streamer\www\functions.js,2114,2021-02-04 13:27:10,2020-12-23 06:40:26
.html,Unknown,index.html,C:/Users/ZT5549/OneDrive - SUEZ/Bureau/scripts\Freenove_Three-wheeled_Smart_Car_Kit_for_Raspberry_Pi-master\mjpg-streamer\www\index.html,3004,2021-02-04 13:27:10,2020-12-23 06:40:26
.html,Unknown,java.html,C:/Users/ZT5549/OneDrive - SUEZ/Bureau/scripts\Freenove_Three-wheeled_Smart_Car_Kit_for_Raspberry_Pi-master\mjpg-streamer\www\java.html,2487,2021-02-04 13:27:10,2020-12-23 06:40:26
.html,Unknown,javascript.html,C:/Users/ZT5549/OneDrive - SUEZ/Bureau/scripts\Freenove_Three-wheeled_Smart_Car_Kit_for_Raspberry_Pi-master\mjpg-streamer\www\javascript.html,5276,2021-02-04 13:27:10,2020-12-23 06:40:26
.html,Unknown,javascript_motiondetection.html,C:/Users/ZT5549/OneDrive - SUEZ/Bureau/scripts\Freenove_Three-wheeled_Smart_Car_Kit_for_Raspberry_Pi-master\mjpg-streamer\www\javascript_motiondetection.html,6270,2021-02-04 13:27:10,2020-12-23 06:40:26
.html,Unknown,javascript_simple.html,C:/Users/ZT5549/OneDrive - SUEZ/Bureau/scripts\Freenove_Three-wheeled_Smart_Car_Kit_for_Raspberry_Pi-master\mjpg-streamer\www\javascript_simple.html,1620,2021-02-04 13:27:10,2020-12-23 06:40:26
.html,Unknown,java_control.html,C:/Users/ZT5549/OneDrive - SUEZ/Bureau/scripts\Freenove_Three-wheeled_Smart_Car_Kit_for_Raspberry_Pi-master\mjpg-streamer\www\java_control.html,6361,2021-02-04 13:27:10,2020-12-23 06:40:26
.html,Unknown,java_simple.html,C:/Users/ZT5549/OneDrive - SUEZ/Bureau/scripts\Freenove_Three-wheeled_Smart_Car_Kit_for_Raspberry_Pi-master\mjpg-streamer\www\java_simple.html,302,2021-02-04 13:27:10,2020-12-23 06:40:26
.js,Unknown,jquery.js,C:/Users/ZT5549/OneDrive - SUEZ/Bureau/scripts\Freenove_Three-wheeled_Smart_Car_Kit_for_Raspberry_Pi-master\mjpg-streamer\www\jquery.js,72174,2021-02-04 13:27:10,2020-12-23 06:40:26
.js,Unknown,jquery.rotate.js,C:/Users/ZT5549/OneDrive - SUEZ/Bureau/scripts\Freenove_Three-wheeled_Smart_Car_Kit_for_Raspberry_Pi-master\mjpg-streamer\www\jquery.rotate.js,2830,2021-02-04 13:27:10,2020-12-23 06:40:26
.js,Unknown,jquery.ui.core.min.js,C:/Users/ZT5549/OneDrive - SUEZ/Bureau/scripts\Freenove_Three-wheeled_Smart_Car_Kit_for_Raspberry_Pi-master\mjpg-streamer\www\jquery.ui.core.min.js,3987,2021-02-04 13:27:10,2020-12-23 06:40:26
.css,Unknown,jquery.ui.custom.css,C:/Users/ZT5549/OneDrive - SUEZ/Bureau/scripts\Freenove_Three-wheeled_Smart_Car_Kit_for_Raspberry_Pi-master\mjpg-streamer\www\jquery.ui.custom.css,21090,2021-02-04 13:27:10,2020-12-23 06:40:26
.js,Unknown,jquery.ui.tabs.min.js,C:/Users/ZT5549/OneDrive - SUEZ/Bureau/scripts\Freenove_Three-wheeled_Smart_Car_Kit_for_Raspberry_Pi-master\mjpg-streamer\www\jquery.ui.tabs.min.js,11435,2021-02-04 13:27:10,2020-12-23 06:40:26
.js,Unknown,jquery.ui.widget.min.js,C:/Users/ZT5549/OneDrive - SUEZ/Bureau/scripts\Freenove_Three-wheeled_Smart_Car_Kit_for_Raspberry_Pi-master\mjpg-streamer\www\jquery.ui.widget.min.js,2989,2021-02-04 13:27:10,2020-12-23 06:40:26
.css,Unknown,JQuerySpinBtn.css,C:/Users/ZT5549/OneDrive - SUEZ/Bureau/scripts\Freenove_Three-wheeled_Smart_Car_Kit_for_Raspberry_Pi-master\mjpg-streamer\www\JQuerySpinBtn.css,2242,2021-02-04 13:27:10,2020-12-23 06:40:26
.js,Unknown,JQuerySpinBtn.js,C:/Users/ZT5549/OneDrive - SUEZ/Bureau/scripts\Freenove_Three-wheeled_Smart_Car_Kit_for_Raspberry_Pi-master\mjpg-streamer\www\JQuerySpinBtn.js,6679,2021-02-04 13:27:10,2020-12-23 06:40:26
.txt,Text,LICENSE.txt,C:/Users/ZT5549/OneDrive - SUEZ/Bureau/scripts\Freenove_Three-wheeled_Smart_Car_Kit_for_Raspberry_Pi-master\mjpg-streamer\www\LICENSE.txt,17987,2021-02-04 13:27:10,2020-12-23 06:40:26
.png,Image,rotateicons.png,C:/Users/ZT5549/OneDrive - SUEZ/Bureau/scripts\Freenove_Three-wheeled_Smart_Car_Kit_for_Raspberry_Pi-master\mjpg-streamer\www\rotateicons.png,2962,2021-02-04 13:27:10,2020-12-23 06:40:26
.gif,Image,sidebarbg.gif,C:/Users/ZT5549/OneDrive - SUEZ/Bureau/scripts\Freenove_Three-wheeled_Smart_Car_Kit_for_Raspberry_Pi-master\mjpg-streamer\www\sidebarbg.gif,35,2021-02-04 13:27:10,2020-12-23 06:40:26
.gif,Image,spinbtn_updn.gif,C:/Users/ZT5549/OneDrive - SUEZ/Bureau/scripts\Freenove_Three-wheeled_Smart_Car_Kit_for_Raspberry_Pi-master\mjpg-streamer\www\spinbtn_updn.gif,1041,2021-02-04 13:27:10,2020-12-23 06:40:26
.html,Unknown,static.html,C:/Users/ZT5549/OneDrive - SUEZ/Bureau/scripts\Freenove_Three-wheeled_Smart_Car_Kit_for_Raspberry_Pi-master\mjpg-streamer\www\static.html,1726,2021-02-04 13:27:10,2020-12-23 06:40:26
.html,Unknown,static_simple.html,C:/Users/ZT5549/OneDrive - SUEZ/Bureau/scripts\Freenove_Three-wheeled_Smart_Car_Kit_for_Raspberry_Pi-master\mjpg-streamer\www\static_simple.html,329,2021-02-04 13:27:10,2020-12-23 06:40:26
.html,Unknown,stream.html,C:/Users/ZT5549/OneDrive - SUEZ/Bureau/scripts\Freenove_Three-wheeled_Smart_Car_Kit_for_Raspberry_Pi-master\mjpg-streamer\www\stream.html,2965,2021-02-04 13:27:10,2020-12-23 06:40:26
.html,Unknown,stream_simple.html,C:/Users/ZT5549/OneDrive - SUEZ/Bureau/scripts\Freenove_Three-wheeled_Smart_Car_Kit_for_Raspberry_Pi-master\mjpg-streamer\www\stream_simple.html,166,2021-02-04 13:27:10,2020-12-23 06:40:26
.css,Unknown,style.css,C:/Users/ZT5549/OneDrive - SUEZ/Bureau/scripts\Freenove_Three-wheeled_Smart_Car_Kit_for_Raspberry_Pi-master\mjpg-streamer\www\style.css,4972,2021-02-04 13:27:10,2020-12-23 06:40:26
.html,Unknown,videolan.html,C:/Users/ZT5549/OneDrive - SUEZ/Bureau/scripts\Freenove_Three-wheeled_Smart_Car_Kit_for_Raspberry_Pi-master\mjpg-streamer\www\videolan.html,2550,2021-02-04 13:27:10,2020-12-23 06:40:26
.py,Script,Camera_Server.py,C:/Users/ZT5549/OneDrive - SUEZ/Bureau/scripts\Freenove_Three-wheeled_Smart_Car_Kit_for_Raspberry_Pi-master\Server\Camera_Server.py,936,2021-02-04 13:27:09,2020-12-23 06:40:26
.sh,Unknown,CloseServer.sh,C:/Users/ZT5549/OneDrive - SUEZ/Bureau/scripts\Freenove_Three-wheeled_Smart_Car_Kit_for_Raspberry_Pi-master\Server\CloseServer.sh,154,2021-02-04 13:27:09,2020-12-23 06:40:26
.py,Script,CloseThreading.py,C:/Users/ZT5549/OneDrive - SUEZ/Bureau/scripts\Freenove_Three-wheeled_Smart_Car_Kit_for_Raspberry_Pi-master\Server\CloseThreading.py,1027,2021-02-04 13:27:09,2020-12-23 06:40:26
.py,Script,Command.py,C:/Users/ZT5549/OneDrive - SUEZ/Bureau/scripts\Freenove_Three-wheeled_Smart_Car_Kit_for_Raspberry_Pi-master\Server\Command.py,1214,2021-02-04 13:27:09,2020-12-23 06:40:26
.py,Script,fn_logo_rc.py,C:/Users/ZT5549/OneDrive - SUEZ/Bureau/scripts\Freenove_Three-wheeled_Smart_Car_Kit_for_Raspberry_Pi-master\Server\fn_logo_rc.py,142741,2021-02-04 13:27:09,2020-12-23 06:40:26
.py,Script,Main.py,C:/Users/ZT5549/OneDrive - SUEZ/Bureau/scripts\Freenove_Three-wheeled_Smart_Car_Kit_for_Raspberry_Pi-master\Server\Main.py,3464,2021-02-04 13:27:09,2020-12-23 06:40:26
.py,Script,mDev.py,C:/Users/ZT5549/OneDrive - SUEZ/Bureau/scripts\Freenove_Three-wheeled_Smart_Car_Kit_for_Raspberry_Pi-master\Server\mDev.py,9203,2021-02-04 13:27:09,2020-12-23 06:40:26
.py,Script,mTCPServer.py,C:/Users/ZT5549/OneDrive - SUEZ/Bureau/scripts\Freenove_Three-wheeled_Smart_Car_Kit_for_Raspberry_Pi-master\Server\mTCPServer.py,10617,2021-02-04 13:27:09,2020-12-23 06:40:26
.py,Script,myCode.py,C:/Users/ZT5549/OneDrive - SUEZ/Bureau/scripts\Freenove_Three-wheeled_Smart_Car_Kit_for_Raspberry_Pi-master\Server\myCode.py,196,2021-02-04 13:27:09,2020-12-23 06:40:26
.desktop,Unknown,RaspberryPiCar.desktop,C:/Users/ZT5549/OneDrive - SUEZ/Bureau/scripts\Freenove_Three-wheeled_Smart_Car_Kit_for_Raspberry_Pi-master\Server\RaspberryPiCar.desktop,340,2021-02-04 13:27:09,2020-12-23 06:40:26
.sh,Unknown,Startup.sh,C:/Users/ZT5549/OneDrive - SUEZ/Bureau/scripts\Freenove_Three-wheeled_Smart_Car_Kit_for_Raspberry_Pi-master\Server\Startup.sh,86,2021-02-04 13:27:09,2020-12-23 06:40:26
.sh,Unknown,Start_mjpg_Streamer.sh,C:/Users/ZT5549/OneDrive - SUEZ/Bureau/scripts\Freenove_Three-wheeled_Smart_Car_Kit_for_Raspberry_Pi-master\Server\Start_mjpg_Streamer.sh,201,2021-02-04 13:27:09,2020-12-23 06:40:26
.sh,Unknown,Stop_mjpg_Streamer.sh,C:/Users/ZT5549/OneDrive - SUEZ/Bureau/scripts\Freenove_Three-wheeled_Smart_Car_Kit_for_Raspberry_Pi-master\Server\Stop_mjpg_Streamer.sh,139,2021-02-04 13:27:09,2020-12-23 06:40:26
.py,Script,Ui_Car_Server.py,C:/Users/ZT5549/OneDrive - SUEZ/Bureau/scripts\Freenove_Three-wheeled_Smart_Car_Kit_for_Raspberry_Pi-master\Server\Ui_Car_Server.py,3594,2021-02-04 13:27:09,2020-12-23 06:40:26
.pdf,Document,About Firmware.pdf,C:/Users/ZT5549/OneDrive - SUEZ/Bureau/scripts\Freenove_Three-wheeled_Smart_Car_Kit_for_Raspberry_Pi-master\Shield Firmware\About Firmware.pdf,315803,2021-02-04 13:27:09,2020-12-23 06:40:26
.s19,Unknown,picar_option_byte.s19,C:/Users/ZT5549/OneDrive - SUEZ/Bureau/scripts\Freenove_Three-wheeled_Smart_Car_Kit_for_Raspberry_Pi-master\Shield Firmware\picar_option_byte.s19,89,2021-02-04 13:27:09,2020-12-23 06:40:26
.s19,Unknown,picar_program_memery2016-12-27.s19,C:/Users/ZT5549/OneDrive - SUEZ/Bureau/scripts\Freenove_Three-wheeled_Smart_Car_Kit_for_Raspberry_Pi-master\Shield Firmware\picar_program_memery2016-12-27.s19,16714,2021-02-04 13:27:09,2020-12-23 06:40:26
.s19,Unknown,picar_program_memery2018-5-19.s19,C:/Users/ZT5549/OneDrive - SUEZ/Bureau/scripts\Freenove_Three-wheeled_Smart_Car_Kit_for_Raspberry_Pi-master\Shield Firmware\picar_program_memery2018-5-19.s19,16783,2021-02-04 13:27:09,2020-12-23 06:40:26
.py,Script,Capture video from webcam.py,C:/Users/ZT5549/OneDrive - SUEZ/Bureau/scripts\Capture video from webcam.py,652,2020-12-30 13:23:58,2020-12-30 13:23:58
.py,Script,SOCKET.py,C:/Users/ZT5549/OneDrive - SUEZ/Bureau/scripts\SOCKET.py,641,2021-02-01 18:21:19,2021-02-01 18:21:19
.py,Script,socket22.py,C:/Users/ZT5549/OneDrive - SUEZ/Bureau/scripts\socket22.py,501,2021-02-01 18:21:22,2021-02-01 18:21:22
.py,Script,socket20210201.py,C:/Users/ZT5549/OneDrive - SUEZ/Bureau/scripts\socket20210201.py,373,2021-02-01 18:21:23,2021-02-01 18:21:24
.py,Script,feet_to_meter.py,C:/Users/ZT5549/OneDrive - SUEZ/Bureau/scripts\feet_to_meter.py,1452,2020-12-08 17:58:18,2021-08-25 17:29:31
.py,Script,main.py,C:/Users/ZT5549/OneDrive - SUEZ/Bureau/scripts\main.py,407,2022-12-26 13:34:20,2021-10-14 06:06:11
.sql,Unknown,script (2).sql,C:/Users/ZT5549/OneDrive - SUEZ/Bureau/scripts\script (2).sql,250297140,2023-11-27 10:17:31,2021-11-25 17:32:54
,Unknown,.gitignore,C:/Users/ZT5549/OneDrive - SUEZ/Bureau/scripts\gkeep2notion-main\.gitignore,92,2022-09-30 18:48:24,2022-09-01 10:32:40
.ini,Unknown,config.example.ini,C:/Users/ZT5549/OneDrive - SUEZ/Bureau/scripts\gkeep2notion-main\config.example.ini,214,2022-09-30 18:48:24,2022-09-01 10:32:40
.py,Script,gkeep2notion.py,C:/Users/ZT5549/OneDrive - SUEZ/Bureau/scripts\gkeep2notion-main\gkeep2notion.py,11429,2022-09-30 18:48:24,2022-09-01 10:32:40
,Unknown,LICENSE,C:/Users/ZT5549/OneDrive - SUEZ/Bureau/scripts\gkeep2notion-main\LICENSE,11357,2022-09-30 18:48:24,2022-09-01 10:32:40
.md,Unknown,README.md,C:/Users/ZT5549/OneDrive - SUEZ/Bureau/scripts\gkeep2notion-main\README.md,5248,2022-09-30 18:48:24,2022-09-01 10:32:40
.txt,Text,requirements.txt,C:/Users/ZT5549/OneDrive - SUEZ/Bureau/scripts\gkeep2notion-main\requirements.txt,30,2022-09-30 18:48:24,2022-09-01 10:32:40
.sql,Unknown,1727_20220921.sql,C:/Users/ZT5549/OneDrive - SUEZ/Bureau/scripts\1727_20220921.sql,2122392,2022-09-21 11:26:58,2022-09-21 11:13:02
.sql,Unknown,2815_20220921.sql,C:/Users/ZT5549/OneDrive - SUEZ/Bureau/scripts\2815_20220921.sql,327824,2022-09-21 11:27:26,2022-09-21 11:22:07
.sql,Unknown,script.sql,C:/Users/ZT5549/OneDrive - SUEZ/Bureau/scripts\script.sql,107090170,2022-09-27 14:30:15,2022-09-27 14:28:09
.sql,Unknown,script_2813.sql,C:/Users/ZT5549/OneDrive - SUEZ/Bureau/scripts\script_2813.sql,357374,2022-09-28 18:36:15,2022-09-28 18:31:31
.sql,Unknown,script_2815.sql,C:/Users/ZT5549/OneDrive - SUEZ/Bureau/scripts\script_2815.sql,352774,2022-09-28 18:36:22,2022-09-28 18:33:06
.ini,Unknown,config.ini,C:/Users/ZT5549/OneDrive - SUEZ/Bureau/scripts\gkeep2notion-main\config.ini,262,2022-09-30 18:54:42,2022-09-30 18:59:38
,Unknown,.coveragerc,C:/Users/ZT5549/OneDrive - SUEZ/Bureau/scripts\google-api-python-client-main\.coveragerc,147,2022-10-21 11:40:42,2022-10-19 16:04:29
,Unknown,.gitignore,C:/Users/ZT5549/OneDrive - SUEZ/Bureau/scripts\google-api-python-client-main\.gitignore,177,2022-10-21 11:40:42,2022-10-19 16:04:29
,Unknown,.gitmodules,C:/Users/ZT5549/OneDrive - SUEZ/Bureau/scripts\google-api-python-client-main\.gitmodules,0,2022-10-21 11:40:42,2022-10-19 16:04:29
,Unknown,.hgignore,C:/Users/ZT5549/OneDrive - SUEZ/Bureau/scripts\google-api-python-client-main\.hgignore,286,2022-10-21 11:40:42,2022-10-19 16:04:29
.json,Unknown,.repo-metadata.json,C:/Users/ZT5549/OneDrive - SUEZ/Bureau/scripts\google-api-python-client-main\.repo-metadata.json,561,2022-10-21 11:40:42,2022-10-19 16:04:29
,Unknown,.trampolinerc,C:/Users/ZT5549/OneDrive - SUEZ/Bureau/scripts\google-api-python-client-main\.trampolinerc,1736,2022-10-21 11:40:42,2022-10-19 16:04:29
